state_abbr,state_fips,geo_fips,geo_level,geo_name,metric_name,group_name,num,denom,est,lci,uci,data_period,period_type,source_name,census_parent_shape_year,data_indicator,county_indicator,map_indicator,agg_indicator,version,suggested_citation,NCHS_disclaimer
MD,24,2404000,city,Baltimore,Chronic Absenteeism,Total,32606.0,79502.0,41.0,-999.0,-999.0,2018,School year ending in,"National Center for Education Statistics, U.S. Department of Education",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Chronic Absenteeism,White,1898.0,6329.0,30.0,-999.0,-999.0,2018,School year ending in,"National Center for Education Statistics, U.S. Department of Education",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,21.2,18.3,24.0,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,17.3,15.7,18.9,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,13.1,10.4,15.8,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,20.3,18.1,22.5,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,14.2,12.3,16.2,2021,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,18.8,16.2,21.5,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,16.5,14.9,18.0,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,14.6,12.7,16.6,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,19.4,17.3,21.5,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,12.3,9.7,14.9,2020,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,15.9,13.1,18.8,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,17.2,15.6,18.9,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,20.2,17.4,23.0,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,15.3,13.3,17.3,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,18.9,16.8,21.0,2019,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,21.1,18.8,23.3,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,16.8,14.7,18.8,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,23.5,20.5,26.5,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,19.4,17.7,21.2,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,17.9,14.9,20.9,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2018,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,18.6,15.6,21.6,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,20.4,18.2,22.6,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,15.4,13.4,17.4,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,25.0,21.8,28.1,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,19.3,17.6,21.1,2017,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,16.2,14.1,18.3,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,18.1,15.1,21.0,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,20.8,19.0,22.6,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,22.9,20.5,25.3,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,27.4,24.1,30.7,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2016,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,17.5,15.3,19.6,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,21.3,18.2,24.5,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,22.5,20.6,24.4,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,30.5,27.0,34.1,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,24.0,21.5,26.4,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2015,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,21.7,18.5,24.8,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,24.2,22.3,26.2,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,30.9,27.4,34.5,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,19.9,17.6,22.2,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,26.6,24.0,29.2,2014,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,26.0,23.4,28.6,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,22.0,18.8,25.2,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,23.9,22.0,25.9,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,29.2,25.7,32.6,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,20.8,18.4,23.1,2013,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Asian,-999.0,-999.0,,,,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Female,-999.0,-999.0,21.0,18.7,23.4,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Hispanic,-999.0,-999.0,,,,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Male,-999.0,-999.0,26.3,23.0,29.5,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Other,-999.0,-999.0,,,,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Total,-999.0,-999.0,23.0,21.1,24.9,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,Black,-999.0,-999.0,27.0,24.4,29.7,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Colorectal Cancer Deaths,White,-999.0,-999.0,17.9,15.0,20.7,2012,3 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Credit Insecurity Index,Total,-999.0,-999.0,40.0,-999.0,-999.0,2020,-999,New York Fed Consumer Credit Panel/Equifax,2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Dental Care,Total,-999.0,-999.0,53.9,51.6,56.2,2022,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Dental Care,Total,-999.0,-999.0,54.9,54.6,55.2,2020,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Dental Care,Total,-999.0,-999.0,54.1,53.8,54.4,2018,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Dental Care,Total,-999.0,-999.0,55.0,54.7,55.3,2016,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Dental Care,Total,-999.0,-999.0,59.8,59.5,60.1,2014,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,14.5,13.3,15.7,2022,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,12.6,11.5,13.7,2021,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,13.4,13.4,13.4,2020,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,12.9,12.8,13.0,2019,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,13.7,13.7,13.7,2018,1 year modeled estimate,"PLACES Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,12.6,12.6,12.6,2017,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,13.2,13.1,13.3,2016,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,13.6,13.5,13.7,2015,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Diabetes,Total,-999.0,-999.0,13.5,13.4,13.6,2014,1 year modeled estimate,"500 Cities Project, Centers for Disease Control",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,White,-999.0,-999.0,3.6,2.3,4.8,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Asian,-999.0,-999.0,,,,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Black,-999.0,-999.0,62.1,58.7,65.5,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Female,-999.0,-999.0,6.6,5.4,7.8,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Hispanic,-999.0,-999.0,,,,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Male,-999.0,-999.0,76.9,72.6,81.3,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Other,-999.0,-999.0,,,,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Total,-999.0,-999.0,39.7,37.6,41.9,2021,4 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2020,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Black,-999.0,-999.0,59.7,56.7,62.6,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Male,-999.0,-999.0,76.3,72.5,80.1,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Female,-999.0,-999.0,4.9,4.0,5.9,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Asian,-999.0,-999.0,,,,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,White,-999.0,-999.0,3.2,2.1,4.2,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Total,-999.0,-999.0,38.4,36.5,40.2,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Other,-999.0,-999.0,,,,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Hispanic,-999.0,-999.0,,,,2020,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Total,-999.0,-999.0,38.6,36.7,40.4,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Asian,-999.0,-999.0,,,,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Other,-999.0,-999.0,,,,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Male,-999.0,-999.0,77.7,73.9,81.6,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Hispanic,-999.0,-999.0,,,,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,censor_4,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Female,-999.0,-999.0,3.9,3.1,4.7,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Black,-999.0,-999.0,59.9,57.0,62.8,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,White,-999.0,-999.0,2.9,1.9,3.8,2019,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Total,-999.0,-999.0,34.7,33.0,36.5,2018,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,Other,-999.0,-999.0,,,,2018,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,missing_1,,,,06-25-2025,,
MD,24,2404000,city,Baltimore,Firearm Homicides,White,-999.0,-999.0,2.4,1.5,3.2,2018,5 year estimate,"Multiple Cause of Death Data, National Vital Statistics System, National Center for Health Statistics",2010,cautions_2,,,,06-25-2025,,
